Speech,Label
খাবার অনেক মজা ছিল কিন্তু আরেকটু বেশী করে সার্ভ করলে ভাল হতো,2
"খারাপ না, ট্রাই করে দেখতে পারেন",2
"মোমোটা বেশ মজার ছিল, কিন্তু ফালুদাটা আরো ভাল হওয়া উচিত ছিল",2
দাম হিসেবে কোয়ান্টিটী কম ছিল কিন্তু বাকি সব মোটা মুটি ঠিক ঠাক,2
"চলে আরকি, ১০০ টাকায় এর চেয়ে ভাল কি আর আশা করা যায়",2
মোটামুটি ভালই কিন্তু প্রাইস হিসেবে চিকেন টা আরেক্টূ জুসি হলে ভাল লাগত।,2
ছিল মোটামুটি,2
"কোয়ান্টিটি অনেক কম ছিল, এছাড়া জোছ",2
"পরিমাণ অনেক কম ছিল, এছাড়াও ভাল",2
সব ভালই শুধু রাইস টা বাড়ায় দিলে ভাল হবে,2
চাইনিজ ভেজিটেবল টা মোটামুটি লেগেছে,2
"চিকেনের সাইজ টা আরেকটু বড় হলে ভাল হতো, এছাড়া মোটামুটি সব",2
ভালো হয়েছে মাটন কাচ্চীটা আরও ভালো হলে ভালো হতো।,2
"খাবার পরিমানে হিসেবে খারাপ না , ভালোই",2
খাবারের মান ভালো তবে পরিমাণ কম,2
সবজিটা আরেকটু মজা হলে আরো ভালো লাগতো,2
জিনিসটা খাইয়া ভালোই লাগছে কিন্তু হালকা ঝাল হইলে ফাটাফাটি হইতো,2
মোটামুটি ভাল!,2
বাসমতি কাচ্চির রাইসটা আরেকটু গ্রেভি আর ফ্লেভারফুল হলে ভালো হতো। অনেক মশলা মিসিং মনে হয়েছে।,2
খাবার মোটামুটি ভালো ছিলো কিন্তুু রাইস দেখে মনে হয়নি এটা এগ ফ্রাইড রাইস। মন্দের ভালো আরকি,2
মোটামুটি ভালো ছিল আলহামদুলিল্লাহ। যেভাবে দাম দেখিয়ে ছাড় দিয়েছে সে তুলনায় না।,2
গ্রিল নান অর্ডার করেছিলাম। মোটামুটি ছিল,2
স্বাদ মোটামুটি,2
"খাবারের মান ভালো, কিন্তু দাম এর তুলনায় পরিমানে কমে",2
"মাটন বিরিয়ানী টা ভালো ছিলো,কিন্তু একটু মসলা লাগতো",2
মোটামুটি ভাল,2
ভালো কিন্তু কালাই রুটির সাথে মরিচ ভর্তা দেয় নি,2
সবই মোটামুটি ঠিক আছে,2
খাবার ভালো কিন্তু পরিমান অনুযায়ী কম,2
কাচ্ছি অর্ডার করেছিলাম। টেস্ট মোটামটি ভাল ছিল,2
চিকেন মাসালা দোসা :এটা আমার কাছে খুবই অরডিনারি লাগছে। স্পেশালিটি নাই কিছু।,2
"বাজেট বান্ধব খাবার, অসাধারণ কিছু নয়",2
খাবার সুস্বাদু ছিল কিন্তু মাংসের পরিমাণ ছিল একটু কম,2
"স্বাদ ভালো লেগেছে, কিন্তু মুরগির মাংসের পরিমাণ ছিল অনেক কম।",2
"বাসায় রান্না আলু গোশতের যেমন স্বাদ, তেমনই লেগেছে। সবমিলিয়ে মোটামুটি ভালোই।",2
এটিতেও বাসায় রান্না মাংসের স্বাদই অনেকটা। মোটামুটি ভালোই লেগেছে এটিও।,2
আমার কাছে ভাতটা বেশি তৈলাক্ত মনে হলেও বাকি গুলাটা মোটামুটি ছিল।,2
কুলপি মালাই :- মোটামুটি ভালোই,2
স্যুপটার থিকনেস যথেষ্ট ছিলো। চিকেনের পরিমাণও আমার কাছে ঠিকঠাক লেগেছে। যারা ঝাল পছন্দ করেন তারা এক্সট্রা ঝাল নিতে পারবেন।,2
এ বিরিয়ানিতে মসলার খুব একটা আধিক্য নেই। মসলার স্বাদটা চিরচেনা তেহারির থেকে একটু ভিন্ন ধরনের। তাই সবার হয়তো বিরিয়ানি টা পছন্দ নাও হতে পারে।,2
"রেশমি কাবাব আর শিক কাবাব সাথে চিকেন ফ্রাই নিয়েছিলাম।
সবমিলিয়ে টেস্ট খারাপ ছিলো না।",2
"মাংস মোটামুটি সিদ্ধ, আরেকটু হলে আরো জমতো।",2
হালকা টক মিষ্টি স্বাদের বোরহানি। ভেতরের উপকরণ গুলো একদম ব্লেন্ড হয়ে মিশে আছে এমন নয়। হাফ লিটার বোরহানির মূল্য পড়বে ৭০ টাকা। চলে আর কি,2
একদম সিম্পল বার্গার। আমার কাছে মোটামুটি লেগেছে।,2
চিকেনের পরিমাণ মোটামুটি।,2
তবে এটা দূর দূরান্ত থেকে খেতে আসার মতো আহামরি কিছু না।,2
"সবমিলিয়ে আগের যে স্বাদ তা নেই। তবে ঢাকায় বসে খুলনার চুই ঝালের স্বাদ কিছুটা হলেও পাওয়ার ইচ্ছা থাকলে, খেয়ে দেখতে পারেন।",2
"মাংসগুলো একটু টেনে ছিড়ে খাওয়ার মতোই। একদম তুলতুলে না। সাথে জলপাইয়ের আচারও রয়েছে। একটু টকমিষ্টি স্বাদও আস্বাদন করে, স্বাদের পরিবর্তনও করতে পারবেন এ খিচুড়ি খেতে খেতে।",2
মশলার রিচনেস আর সাথে খুব হালকা মিষ্টি মিষ্টি এক ভাব। এটিও মোটামুটি ভালোই লেগেছে স্বাদে।,2
সবমিলিয়ে আমার কাছে মাস্ট ট্রাই আইটেম এবং মন ভালো করে দেওয়া এক অভিজ্ঞতা।,2
"চিকেনের চেয়ে পেয়াজের আধিক্য বেশী,স্বাদেও তাই স্বাভাবিকভাবে পেয়াজের সুইটনেসরই প্রাধান্য। ভেতরের এটি মোটামুটি হলেও পেটিসের প্রতি পরতের মচমচে ভাবের জন্যই এটি মোটামুটি ভালোই লাগে।",2
"হাঁসের গ্রেভির চেয়ে এটিতে তেলের পরিমাণটা খানিকটা বেশী, আর ঝালের পরিমাণও সামান্য বেশী। তবে হাঁসের মতো মুরগীর মাংসও বেশ শক্ত ছিলো। এখানেও প্রতি প্লেটে ৪ টুকরো ছিলো। এটিও স্বাদে এভারেজ।",2
"ভুনা ভুনা মাংসের স্বাদ, আমার কাছে একদম এভারেজ লেগেছে। আহামরি কিছু না।",2
অনেক ভালো কিন্তু আমাকে কম দিয়েছে,2
"কোয়ালিটি ভালো ছিল, তবে ফ্রি কোক হলে ভালো হতো",2
কাচ্চি ভালো তবে মানের দিকে বেশি নজর দেবেন আশা করি।,2
তেহরিতে মাংস তুলনামূলক কম মজার ছিল,2
"আমি মাটন লবণযুক্ত তরকারি অর্ডার দিয়েছিলাম, পরীক্ষাটি ঠিক ছিল, তবে পুরো হাড়। মাংস ছিল সামান্য, কিন্তু এটা কঠিন ছিল.",2
এটা মোটামুটি ভাল ছিল,2
"ভাই, সব ঠিক আছে, তবে ভর্তাগুলের নোনতা একটু কমিয়ে দিলে ভালো হয়।",2
"অর্ডার দিলাম ৬টা, দিলাম ৫টা। এছাড়াও তারা মাছের পেস্ট পরিবর্তন করে তাদের পছন্দমতো টমেটো পেস্ট দিয়েছিল। তবে খাবারের স্বাদ মোটামুটি ভালো।",2
"আমি গরুর মাংসের তেহরি কিনলাম, দাম 150 টাকা কিন্তু পেলাম 4-5 গ্রাম বুটের সাইজ। সাদ ফর্সা।",2
মোটামুটি যায়,2
ডিম পোলাওটা মোটামুটি ভালো হলেও তাদের সালাদ এর মান মোটেও ভালো ছিল না।,2
"মোরগ পোলাওও ভালো ছিল, কিন্তু তেহরি খুব একটা পছন্দ করেনি।",2
"আহামরি কিছুই নয়, এর স্বাদ অন্যান্য তেহরির মতো।",2
খাবারের স্বাদ মোটামুটি।,2
"একটা পাইপ দিতে পারত, বাকি সব মোটামুটি ভালো",2
"ভাত হলে ভালো হতো, তাছাড়া সব ঠিকঠাক ছিল",2
দেশী দামের হিসাবে 2 বাস্ট মুরগির অর্ডার মোটামুটি ভাল ছিল।,2
খাবার ঠান্ডা। আহামরি ভালো না। সম্পর্কিত.,2
"আমার কাছে প্যাকেটটি ভালো লেগেছে, ডেলিভারি হতে একটু সময় লেগেছে, আসুন আরো ভালো সার্ভিস পাই।",2
খাবারের মান অনেক ভালো। তবে বিরানির সঙ্গে শসা দিলে ভালো হতো।,2
চিকেন শর্মা রেট 2.5/5,2
মোটামোটি ভালই খারাপ না,2
খাবারের মান খুব খারাপ ছিল না।,2
ওরশ আখনি বিরিয়ানির খাবারের মান খুবই ভালো কিন্তু পরিমাণ ছিল কম। সালাদ আরও ভাল হতে হবে।,2
কম ঝোল। ঝোল বাড়ালে চিকেন পোলাও সবচেয়ে ভালো হবে,2
খাবারের মান ছিল মাঝারি।,2
বিরিয়ানির স্বাদ মোটামুটি ছিল। এবং কাবাব পুরানো ছিল। আমি এটা খেতে পছন্দ করিনি,2
ঝালকম ছিল টকটা আনেক পুরনো মনে হযছে ফুচকা মোটামোটি ভালো,2
তুমি ভাত কম দাও। এছাড়া মাংসের স্বাদ আরও ভালো হতে হবে।,2
বোরহানিটা একটু কম নোনতা হলে ভালো হতো,2
লবণ কম হলে ভালো হতো,2
"ভালো খাবার, কিন্তু ভাত অনেক কম।",2
খাবার ভালো কিন্তু টাকা অনুযায়ী খাবার কম দিলেন?,2
যত বেশি পরিমাণ বাড়াবেন ততই ভালো,2
খাবারের স্বাদ বেশ ভালো হলেও খাবারের পরিমাণ অনেক কম।,2
দুধের মান খুব একটা ভালো নয়।,2
পিজ্জা টপিং এর স্বাদ মোটামুটি ছিল।,2
"পরিমাণ ভাল ছিল, কিন্তু ব্যক্তিগতভাবে এটি ভাল স্বাদ ছিল না.",2
দামে তেমন ভালো না,2
মুরগির ঝোল ভালো না হলেও ভাত ভালো ছিল,2
লবণ একটু কম হলে ভালো হতো।,2
লাভ বার্ডের চাওমিন্টা চিকেন খুব ভালো। তবে তেলটা একটু কম দিলে ভালো হতো।,2
তেহরির স্বাদ মোটামুটি ভালো,2
মোটামুটি দাম অনুযায়ী,2
"ভালো... বাট, পরিমানটা আরেকটু বাড়াতে হবে",2
চলে আরকি,2
সরিষার তেহরি টেস্ট ভালো ছিল। তবে তেলের পরিমাণটা একটু কম হলে ভালো হতো।,2
খারাপ কিছু না,2
"স্যান্ডউইচটা ভালো ছিল, তবে আরেক্টু সস থাকলে ভালো হতো।",2
"আরেকটু বাড়ালে ভালো হতো, সব ঠিক আছে",2
ভালো খারাপ না,2
"গুলা পরোটা ভালো তবে মুরগির পরিমাণ বেশি হতে হবে, সে যাই হোক না কেন",2
ভালো কিন্তু পরিমাণ কম।,2
খাবার কম হলেও স্বাদ ভালো ছিল।,2
"আমি টাকি ম্যাশড ফিশ, ম্যাশড আলু অর্ডার করেছি। বাকি সব ঠিক আছে",2
"বেশ ভালো, তবে আরো ভাত হলে ভালো লাগবে।",2
"বেশ ভাল, রোস্টে আরও মশলা ছিল এবং মাংসের টুকরোগুলি বেশ বড় ছিল। প্রস্তাবিত",2
"খাবারটা অনেক মজার, তবে আরেকটু পরিবেশন করলে ভালো হতো।",2
"খারাপ না, আপনি চেষ্টা করতে পারেন",2
"মোমোটা বেশ মজার ছিল, কিন্তু ফালুদার আরও ভালো হওয়া উচিত ছিল।",2
দামের দিক থেকে পরিমাণ কম ছিল কিন্তু বাকি সব ঠিক ছিল,2
"আর কি, ১০০ টাকার থেকে ভালো আর কি আশা করা যায়",2
মোটামুটি ভালো কিন্তু আরো ভালো হতো যদি চিকেন আরেক্টু জুসি হতো।,2
মোটামুটি ছিল,2
"এছাড়াও ভাল,পরিমাণ অনেক কম ছিল",2
"সব ঠিক আছে, শুধু ভাত বাড়ান।",2
আমি চাইনিজ সবজি পছন্দ করি,2
মুরগির সাইজটা আরেকটু বড় হলে ভালো হতো।,2
ভেড়ার কাচ্চিটা হলে ভালো হতো।,2
"খাবারের পরিমাণ যতটা খারাপ না, ভালো",2
খাবারের মান ভালো কিন্তু পরিমাণ কম।,2
সবজিটা আরেকটু মজাদার হলে ভালো হতো।,2
খেতে সুস্বাদু হলেও সামান্য নোনতা হলে ফেটে যেত,2
ভাল মোটামুটি,2
বাসমতি কাচ্চি চাল আরেকটু সস আর স্বাদ বেশি হলে ভালো হতো। অনেক মশলা অনুপস্থিত মনে হয়.,2
"খাবারটি বেশ ভালো ছিল, তবে ভাতটি ডিম ভাজা ভাতের মতো ছিল না। মন্দ ভাল",2
আলহামদুলিল্লাহ মোটামুটি ভালো ছিল। দামে যেভাবে ছাড় দেওয়া হয়েছে তার তুলনায় নয়।,2
আমি একটি গ্রিল নান আদেশ. এটা মোটামুটি ছিল,2
মোটামুটি স্বাদ,2
খাবারের মান ভালো হলেও দামের তুলনায় পরিমাণে কম।,2
"ভেড়ার বিরিয়ানি ভালো ছিল, কিন্তু স্বাদ একটু মশলাদার।",2
ভাল মোটামুটি আরকি,2
ভালো কিন্তু কালাই রুটিতে গোলমরিচ ভরা ছিল না,2
মোটামুটি সবই ঠিক আছে,2
খাবার ভালো কিন্তু পরিমাণে কম।,2
কাঁচা অর্ডার দিলাম। স্বাদ বেশ ভাল ছিল,2
চিকেন মসলা দোসা: আমার কাছে খুব সাধারণ মনে হয়। কোনো বিশেষত্ব নেই।,2
"সস্তা খাবার, অসাধারণ কিছু নয়।",2
খাবারটি সুস্বাদু হলেও মাংসের পরিমাণ একটু কম ছিল।,2
"স্বাদ ভালো ছিল, তবে মুরগির মাংসের পরিমাণ ছিল অনেক কম।",2
আমি বাড়িতে রান্না করা আলুর মাংসের স্বাদ পছন্দ করি। সব মিলিয়ে মোটামুটি ভালো।,2
এর স্বাদও অনেকটা বাড়িতে রান্না করা মাংসের মতো। আমি এটা মোটামুটি ভাল পছন্দ.,2
ভাতটা আমার কাছে বেশি তৈলাক্ত মনে হলেও বাকি গুলটা মোটামুটি।,2
কুলপি মালাই :- ভালোই মোটামুটি,2
রাতের খাবারের বেধ যথেষ্ট ছিল। আমি মুরগির পরিমাণও পছন্দ করি। যারা লবণ পছন্দ করেন তারা অতিরিক্ত লবণ খেতে পারেন।,2
এই বিরিয়ানিতে তেমন মশলা নেই। চিরচেনা তেহরি থেকে মশলার স্বাদ একটু আলাদা। তাই বিরিয়ানি সবার পছন্দ নাও হতে পারে।,2
"আমি সিল্ক কাবাবের সাথে চিকেন ফ্রাই নিয়েছি এবং কাবাব চাইছি।
সব মিলিয়ে স্বাদ খারাপ হয়নি।",2
"মাংস বেশ সেদ্ধ হলে, একটু বেশিই জমে যেত।",2
চলে আর কি,2
খুব সাধারণ একটি বার্গার। আমি এটা মোটামুটি পছন্দ.,2
মুরগির পরিমাণ চলে আর কি,2
"যাইহোক, এটা সব জায়গা থেকে খাওয়ার মত কিছু নয়।",2
সব মিলিয়ে আগের স্বাদ আর এক নয়। তবে ঢাকায় বসেই খুলনার চুই ঝালের কিছুটা স্বাদ পেতে চাইলে ট্রাই করে দেখতে পারেন।,2
"এটা অনেকটা মাংস টেনে খাওয়ার মতো। মোটেও ওঠানামা নয়। জলপাইয়ের আচারও আছে। আপনিও একটু মিষ্টি স্বাদ নিতে পারেন, এই খিচুড়ি খেয়ে আপনিও স্বাদ পরিবর্তন করতে পারেন।",2
মশলার সমৃদ্ধি এবং খুব হালকা মিষ্টি মিষ্টি অনুভূতি। এর স্বাদও মোটামুটি ভালো।,2
"সব মিলিয়ে, এটি অবশ্যই একটি আইটেম এবং একটি অভিজ্ঞতা যা আমাকে ভাল অনুভব করে।",2
"পেঁয়াজ মুরগির তুলনায় অনেক বেশি, তাই স্বাভাবিকভাবেই পেঁয়াজের মিষ্টি স্বাদে প্রাধান্য পায়। অভ্যন্তরে, এটি দেখতে ভাল, তবে প্যাটিগুলির একটি কুঁচকে যাওয়া স্তরের সাথে এটি ভাল দেখায়।",2
এটিতে হাঁসের গ্রেভির তুলনায় তেলের পরিমাণ কিছুটা বেশি এবং লবণের পরিমাণ কিছুটা বেশি। তবে হাঁসের মতো মুরগির মাংসও ছিল বেশ শক্ত। এখানেও প্রতিটি প্লেটে 4 টুকরা ছিল। এটি স্বাদেও মোটামুটি।,2
"গরুর মাংসের ভুনা স্বাদ, আমি গড়পড়তা পছন্দ করি। আহামরি কিছুই না।",2
বার্গার পরিমাণে মাঝারি,2
মাছের তরকারি মোটামটি ভালো,2
পোলাও খেতে মুটামুটি,2
পোলাও আহামরি বেশি না,2
বার্গার মোটামুটি,2
নিরামিষ আরেকটু বেশি দরকার,2
খিচুড়ি আরও বেশি দরকার,2
কালা ভূনা এভারেজ লেগেছ,2
ডিমের তরকারি আর একটু হলে জমে যেত,2
খিচুড়ি এভারেজ লেগেছ,2
ভাত আহামরি কিছু না,2
কাচ্চি আর আরেক্টু হলে জমতো,2
নিরামিষ আহামরি বেশি না,2
রোস্ট তুলনা মূলক ভাবে কম,2
সিংগারা খেতে মোটামটি,2
ফ্রেন্স ফ্রাই তুলনা মূলক ভাবে কম,2
পায়েস মোটামুটি,2
কাবাব খেতে মোটামটি,2
ভাত মুটামুটি ভালো,2
কাবাব ভালো ছিল কিন্তু দামে বেশি,2
পায়েস মোটামটি ভালো,2
ডাল আরেকটু বেশি দরকার,2
ফ্রেন্স ফ্রাই আর একটু হলে জমে যেত,2
পায়েস ভালো ছিল কিন্তু দামে বেশি,2
মাংস আর আরেক্টু হলে জমতো,2
বার্গার আর একটু বাড়ালে আরো ভালো হতো,2
দুধ তুলনা মূলক ভাবে কম,2
পায়েস খেতে মোটামটি,2
মাছের তরকারি মুটামুটি ভালো,2
কমলা এভারেজ লেগেছ,2
দুধ আহামরি কিছু না,2
সিংগারা মোটামটি ভালো,2
পায়েস আর একটু বাড়ালে আরো ভালো হতো,2
পোলাও আর আরেক্টু বাড়ালে জমতো,2
ডাল আর একটু বাড়ালে আরো ভালো হতো,2
নিরামিষ খেতে মুটামুটি,2
ফ্রেন্স ফ্রাই আরেকটু বেশি দরকার,2
আলু ভর্তা পরিমাণে মাঝারি,2
সিংগারা আহামরি বেশি না,2
বার্গার আর আরেক্টু হলে জমতো,2
পায়েস আর আরেক্টু বাড়ালে জমতো,2
ডিমের তরকারি দাম অনুযায়ী মোটামুটি,2
সিংগারা আর একটু হলে জমে যেত,2
মাংস আরও বেশি দরকার,2
খিচুড়ি আর আরেক্টু হলে জমতো,2
কাবাব খেতে মুটামুটি,2
রোস্ট মোটামটি ভালো,2
সমুচা দাম অনুযায়ী মোটামুটি,2
পায়েস এভারেজ লেগেছ,2
ফ্রেন্স ফ্রাই দাম অনুযায়ী মোটামুটি,2
মাছের তরকারি আর একটু হলে জমে যেত,2
ডাল আর একটু বাড়ালে আরো ভালো হতো,2
ডাল মোটামটি ভালো,2
বার্গার আরেকটু বেশি দরকার,2
খিচুড়ি মোটামুটি,2
কাবাব মোটামটি ভালো,2
কাচ্চি ভালো ছিল কিন্তু দামে বেশি,2
সমুচা ভালো ছিল কিন্তু দামে বেশি,2
কাবাব আর একটু হলে জমে যেত,2
কাচ্চি আর আরেক্টু বাড়ালে জমতো,2
কমলা এভারেজ,2
ফ্রেন্স ফ্রাই আর আরেক্টু হলে জমতো,2
ভাত আর একটু বাড়ালে আরো ভালো হতো,2
দুধ আরেকটু বেশি দরকার,2
সমুচা মোটামুটি,2
পোলাও আর একটু হলে জমতো,2
বার্গার এভারেজ লেগেছ,2
কালা ভূনা দাম অনুযায়ী মোটামুটি,2
কালা ভূনা খেতে মুটামুটি,2
আলু ভর্তা মুটামুটি ভালো,2
নিরামিষ এভারেজ,2
দুধ আহামরি কিছু না,2
ডিমের তরকারি দাম অনুযায়ী মোটামুটি,2
সবজি আর আরেক্টু হলে জমতো,2
সিংগারা আরও রান্না হলে ভালো হতো,2
সিংগারা আর আরেক্টু হলে জমতো,2
খিচুড়ি মোটামুটি,2
কালা ভূনা আরও রান্না হলে ভালো হতো,2
বার্গার খেতে মুটামুটি,2
পোলাও মুটামুটি ভালো,2
পায়েস আহামরি কিছু না,2
পিঠা মোটামটি ভালো,2
মাছের তরকারি আরও রান্না হলে ভালো হতো,2
মাছের তরকারি খেতে মোটামটি,2
আপেল পরিমাণে মাঝারি,2
ডাল আহামরি বেশি না,2
আপেল আর একটু হলে জমতো,2
সবজি আর একটু হলে জমতো,2
বার্গার আরও বেশি দরকার,2
পোলাও আরেকটু বেশি দরকার,2
ডাল পরিমাণে মাঝারি,2
মাছের তরকারি আর আরেক্টু বাড়ালে জমতো,2
পায়েস এভারেজ লেগেছ,2
সমুচা এভারেজ,2
পিঠা আর একটু বাড়ালে আরো ভালো হতো,2
খিচুড়ি আর একটু হলে জমে যেত,2
নিরামিষ খেতে মুটামুটি,2
আলু ভর্তা এভারেজ লেগেছ,2
ডিমের তরকারি ভালো ছিল কিন্তু দামে বেশি,2
সবজি দাম অনুযায়ী মোটামুটি,2
কমলা তুলনা মূলক ভাবে কম,2
নিরামিষ ভালো ছিল কিন্তু দামে বেশি,2
কাবাব আর একটু বাড়ালে আরো ভালো হতো,2
মাছের তরকারি এভারেজ,2
সিংগারা আর একটু হলে জমে যেত,2
ফ্রেন্স ফ্রাই আহামরি বেশি না,2
খিচুড়ি খেতে মুটামুটি,2
ফ্রেন্স ফ্রাই এভারেজ লেগেছ,2
ভাত দাম অনুযায়ী মোটামুটি,2
কাচ্চি খেতে মুটামুটি,2
কমলা আর একটু হলে জমতো,2
মাংস মোটামটি ভালো,2
খিচুড়ি আরেকটু বেশি দরকার,2
ফ্রেন্স ফ্রাই খেতে মোটামটি,2
মাছের তরকারি পরিমাণে মাঝারি,2
ভাত আহামরি কিছু না,2
নিরামিষ আহামরি কিছু না,2
কাচ্চি খেতে মোটামটি,2
পায়েস আরও রান্না হলে ভালো হতো,2
কালা ভূনা খেতে মোটামটি,2
ভাত তুলনা মূলক ভাবে কম,2
কাচ্চি এভারেজ লেগেছ,2
পায়েস আর একটু বাড়ালে আরো ভালো হতো,2
ভাত ভালো ছিল কিন্তু দামে বেশি,2
রোস্ট আরেকটু বেশি দরকার,2
রোস্ট খেতে মোটামটি,2
কাবাব আহামরি কিছু না,2
খিচুড়ি খেতে মোটামটি,2
দুধ আহামরি বেশি না,2
বার্গার এভারেজ,2
মাংস আর একটু হলে জমতো,2
কাবাব আর একটু হলে জমতো,2
আপেল খেতে মোটামটি,2
দুধ আর আরেক্টু বাড়ালে জমতো,2
মাছের তরকারি আরেকটু বেশি দরকার,2
ফ্রেন্স ফ্রাই আরও বেশি দরকার,2
কমলা আর আরেক্টু হলে জমতো,2
ফ্রেন্স ফ্রাই ভালো ছিল কিন্তু দামে বেশি,2
সবজি আরও বেশি দরকার,2
রোস্ট এভারেজ,2
কমলা আর একটু হলে জমে যেত,2
বার্গার মোটামুটি,2
ভাত মোটামটি ভালো,2
পায়েস আরেকটু বেশি দরকার,2
সিংগারা পরিমাণে মাঝারি,2
খিচুড়ি আর আরেক্টু বাড়ালে জমতো,2
পায়েস আর আরেক্টু হলে জমতো,2
খিচুড়ি আর একটু হলে জমে যেত,2
দুধ আর একটু বাড়ালে আরো ভালো হতো,2
ভাত এভারেজ,2
বার্গার আহামরি কিছু না,2
সবজি পরিমাণে মাঝারি,2
কাবাব আর আরেক্টু বাড়ালে জমতো,2
পিঠা আরও রান্না হলে ভালো হতো,2
সমুচা দাম অনুযায়ী মোটামুটি,2
পায়েস আরও রান্না হলে ভালো হতো,2
মাছের তরকারি খেতে মোটামটি,2
আলু ভর্তা খেতে মোটামটি,2
ডিমের তরকারি মোটামটি ভালো,2
সমুচা আরও রান্না হলে ভালো হতো,2
মাংস আর একটু হলে জমে যেত,2
মাংস আহামরি কিছু না,2
ডিমের তরকারি খেতে মোটামটি,2
সবজি আর আরেক্টু বাড়ালে জমতো,2
ডাল আহামরি কিছু না,2
সমুচা এভারেজ,2
ফ্রেন্স ফ্রাই খেতে মুটামুটি,2
কাবাব আরও রান্না হলে ভালো হতো,2
পিঠা আর একটু হলে জমে যেত,2
আলু ভর্তা দাম অনুযায়ী মোটামুটি,2
আপেল আরও বেশি দরকার,2
মাংস মোটামটি ভালো,2
বার্গার খেতে মোটামটি,2
পোলাও আর একটু হলে জমতো,2
কালা ভূনা তুলনা মূলক ভাবে কম,2
সবজি আর আরেক্টু হলে জমতো,2
পিঠা আর আরেক্টু বাড়ালে জমতো,2
কালা ভূনা মোটামটি ভালো,2
আলু ভর্তা এভারেজ,2
দুধ আর একটু হলে জমে যেত,2
নিরামিষ এভারেজ লেগেছ,2
সমুচা আহামরি বেশি না,2
পায়েস দাম অনুযায়ী মোটামুটি,2
পায়েস ভালো ছিল কিন্তু দামে বেশি,2
আপেল আর একটু হলে জমতো,2
কাবাব আর একটু হলে জমে যেত,2
কাবাব মোটামুটি,2
দুধ আহামরি বেশি না,2
পোলাও আরও বেশি দরকার,2
কাচ্চি এভারেজ লেগেছ,2
পায়েস আহামরি বেশি না,2
পায়েস এভারেজ লেগেছ,2
দুধ আর একটু হলে জমতো,2
কমলা আর আরেক্টু বাড়ালে জমতো,2
পায়েস তুলনা মূলক ভাবে কম,2
পায়েস আরও বেশি দরকার,2
বার্গার খেতে মুটামুটি,2
মাছের তরকারি মুটামুটি ভালো,2
ডাল মুটামুটি ভালো,2
সবজি মুটামুটি ভালো,2
ভাত আরও বেশি দরকার,2
মাছের তরকারি আর আরেক্টু হলে জমতো,2
কাচ্চি মোটামটি ভালো,2
সিংগারা মোটামটি ভালো,2
কাচ্চি আরেকটু বেশি দরকার,2
সবজি খেতে মুটামুটি,2
সিংগারা খেতে মোটামটি,2
দুধ আর আরেক্টু হলে জমতো,2
ফ্রেন্স ফ্রাই পরিমাণে মাঝারি,2
ফ্রেন্স ফ্রাই আর একটু বাড়ালে আরো ভালো হতো,2
পায়েস আর আরেক্টু বাড়ালে জমতো,2
কালা ভূনা মুটামুটি ভালো,2
ভাত আর আরেক্টু হলে জমতো,2
পায়েস আর একটু হলে জমে যেত,2
আপেল আর একটু হলে জমে যেত,2
কমলা এভারেজ লেগেছ,2
রোস্ট আরেকটু বেশি দরকার,2
ফ্রেন্স ফ্রাই ভালো ছিল কিন্তু দামে বেশি,2
বার্গার আরও বেশি দরকার,2
পায়েস আর আরেক্টু বাড়ালে জমতো,2
কমলা আহামরি বেশি না,2
রোস্ট খেতে মুটামুটি,2
আলু ভর্তা মোটামুটি,2
সবজি পরিমাণে মাঝারি,2
কাচ্চি আহামরি বেশি না,2
পায়েস আহামরি কিছু না,2
সবজি আরেকটু বেশি দরকার,2
মাছের তরকারি তুলনা মূলক ভাবে কম,2
আলু ভর্তা মোটামুটি,2
সিংগারা আর একটু বাড়ালে আরো ভালো হতো,2
কাচ্চি আর একটু বাড়ালে আরো ভালো হতো,2
সমুচা মোটামটি ভালো,2
কালা ভূনা আর আরেক্টু হলে জমতো,2
সমুচা খেতে মুটামুটি,2
বার্গার মুটামুটি ভালো,2
মাংস মুটামুটি ভালো,2
সিংগারা মুটামুটি ভালো,2
ফ্রেন্স ফ্রাই মোটামুটি,2
ডিমের তরকারি আরেকটু বেশি দরকার,2
ফ্রেন্স ফ্রাই মোটামটি ভালো,2
নিরামিষ আর একটু বাড়ালে আরো ভালো হতো,2
আপেল আর একটু বাড়ালে আরো ভালো হতো,2
পোলাও মোটামুটি,2
কাবাব মোটামুটি,2
ডাল খেতে মোটামটি,2
বার্গার আর আরেক্টু বাড়ালে জমতো,2
কালা ভূনা আর একটু হলে জমে যেত,2
সমুচা খেতে মুটামুটি,2
সবজি আহামরি কিছু না,2
সমুচা এভারেজ লেগেছ,2
সবজি মুটামুটি ভালো,2
কালা ভূনা আর একটু হলে জমতো,2
ডিমের তরকারি মুটামুটি ভালো,2
রোস্ট খেতে মোটামটি,2
নিরামিষ আরও রান্না হলে ভালো হতো,2
ফ্রেন্স ফ্রাই আরও রান্না হলে ভালো হতো,2
দুধ আর আরেক্টু হলে জমতো,2
আপেল মুটামুটি ভালো,2
সমুচা আর একটু হলে জমতো,2
ডিমের তরকারি মোটামুটি,2
মাংস খেতে মোটামটি,2
ডাল দাম অনুযায়ী মোটামুটি,2
আলু ভর্তা এভারেজ লেগেছ,2
সবজি আর একটু হলে জমে যেত,2
